bic_8,bic,bank
SPCEPLP1,SPCEPLP1XXX,BANK SPOLDZIELCZY W CZERSKU
SPCYPLP1,SPCYPLP1XXX,BANK SPOLDZIELCZY W CHYNOWIE
SPDDPLP1,SPDDPLP1XXX,BANK SPOLDZIELCZY W KADZIDLE
SPERPLP1,SPERPLP1XXX,BANK SPOLDZIELCZY W PRZEDBORZU
SPGBPLP1,SPGBPLP1XXX,BANK SPOLDZIELCZY W GABINIE
SPGIPLP1,SPGIPLP1XXX,BANK SPOLDZIELCZY W GLINOJECKU
SPHLPLP1,SPHLPLP1XXX,BANK SPOLDZIELCZY W HALINOWIE
SPILPLP1,SPILPLP1XXX,BANK SPOLDZIELCZY W ILOWIE
SPJEPLP1,SPJEPLP1XXX,POLUDNIOWO-MAZOWIECKI BS W JEDLINSKU
SPMLPLP1,SPMLPLP1XXX,BANK SPOLDZIELCZY W MALBORKU
SPMPPLP1,SPMPPLP1XXX,BANK SPOLDZIELCZY 'MAZOWSZE' W PLOCKU
